% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 19 2024, 12:11
% Dimension:          2
% Nodes:              98
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
9.94999999999998E-7       0                        -0.1581342163397636      512.8727212155518        0.0018693905981350277
9.951666666666647E-7      0                        -0.15813185584205397     512.8278409200279        0.0018695182129974171
9.953333333333315E-7      0                        -0.15812865570221646     512.7660390444729        0.0018697061534825097
9.944999999999978E-7      0                        -0.1581386122823085      512.953531761055         0.001869195782172482
9.946666666666647E-7      0                        -0.15813751596805725     512.9339725233231        0.0018692351824672797
9.948333333333313E-7      0                        -0.1581360506538756      512.9070356748223        0.0018693001211214613
9.93999999999998E-7       0                        -0.15814071302724836     512.9887476599622        0.0018691552046055293
9.941666666666646E-7      0                        -0.15814017653267426     512.9802243878719        0.0018691583123959811
9.943333333333312E-7      0                        -0.15813947628436095     512.9684857549029        0.0018691718382516315
9.93499999999998E-7       0                        -0.15814178753235933     513.0040940272049        0.0018691755742009976
9.936666666666648E-7      0                        -0.15814150356249446     513.0003795933384        0.0018691649268604631
9.938333333333314E-7      0                        -0.15814114539412408     512.9952641375907        0.0018691581369953065
9.929999999999977E-7      0                        -0.15814238973843667     513.0107839513146        0.0018692164657761775
9.931666666666646E-7      0                        -0.15814222407483167     513.009164167887         0.0018692018141059084
9.933333333333312E-7      0                        -0.15814202333947255     513.0069341931836        0.001869188183580848
9.92499999999998E-7       0                        -0.15814276191867435     513.0137060529648        0.0018692604435491997
9.926666666666647E-7      0                        -0.1581426557840465      513.012997236382         0.0018692459816618866
9.928333333333311E-7      0                        -0.1581425317239672      513.0120232024985        0.0018692313224042128
9.919999999999979E-7      0                        -0.15814301053820826     513.0149957866045        0.0018693000415538725
9.921666666666645E-7      0                        -0.15814293801431484     513.0146799190306        0.0018692875588869231
9.923333333333313E-7      0                        -0.15814285514113688     513.0142500078177        0.0018692743595520329
9.914999999999976E-7      0                        -0.15814318307999686     513.0155958395604        0.0018693320777838395
9.916666666666644E-7      0                        -0.15814313247014722     513.015442014975         0.0018693223382650708
9.91833333333331E-7       0                        -0.1581430749562178      513.0152419973232        0.0018693116595217489
9.911666666666644E-7      0                        -0.15814326748578797     513.015840766651         0.0018693485012482804
9.91333333333331E-7       0                        -0.1581432278566305      513.0157243329229        0.001869340812362263
